source,device_id,date,events_raw,events_after_day_filter,total_events,bytes_total,bytes_per_event,unique_src_ip,unique_dst_ip,action_accept_count,action_accept_rate,action_deny_count,action_deny_rate,action_client-rst_count,action_client-rst_rate,action_server-rst_count,action_server-rst_rate,action_timeout_count,action_timeout_rate,action_passthrough_count,action_passthrough_rate,unique_proto,unique_service,unique_policy,unique_user
fortigate,FGT60ETK19099WM0,2025-09-26,34560.0,34560.0,240.0,3210592.0,13377.466666666667,14.0,45.0,166.0,0.6916666666666667,24.0,0.1,6.0,0.025,4.0,0.016666666666666666,0.0,0.0,0.0,0.0,2.0,9.0,2.0,0.0
fortigate,FGT60ETK19099WM0,2025-09-27,34560.0,34560.0,130.0,2979712.0,22920.861538461537,17.0,42.0,32.0,0.24615384615384617,42.0,0.3230769230769231,6.0,0.046153846153846156,6.0,0.046153846153846156,0.0,0.0,0.0,0.0,2.0,10.0,2.0,0.0
fortigate,FGT60ETK19099WM0,2025-09-28,34556.0,34556.0,182.0,16815852464.0,92394793.75824176,14.0,37.0,124.0,0.6813186813186813,8.0,0.04395604395604396,10.0,0.054945054945054944,12.0,0.06593406593406594,0.0,0.0,0.0,0.0,2.0,8.0,2.0,0.0
fortigate,FGT60ETK19099WM0,2025-09-29,34560.0,34560.0,160.0,34045054038.0,212781587.7375,13.0,45.0,66.0,0.4125,18.0,0.1125,24.0,0.15,8.0,0.05,0.0,0.0,0.0,0.0,2.0,8.0,2.0,0.0
fortigate,FGT60ETK19099WM0,2025-09-30,34556.0,34556.0,104.0,11102710.0,106756.82692307692,14.0,35.0,24.0,0.23076923076923078,22.0,0.21153846153846154,24.0,0.23076923076923078,20.0,0.19230769230769232,0.0,0.0,0.0,0.0,2.0,10.0,2.0,0.0
fortigate,FGT60ETK19099WM0,2025-10-01,34560.0,34560.0,190.0,12906838.0,67930.72631578948,11.0,56.0,92.0,0.4842105263157895,2.0,0.010526315789473684,44.0,0.23157894736842105,4.0,0.021052631578947368,2.0,0.010526315789473684,0.0,0.0,2.0,8.0,2.0,0.0
fortigate,FGT60ETK19099WM0,2025-10-02,34556.0,34556.0,242.0,15179476.0,62725.10743801653,18.0,55.0,158.0,0.6528925619834711,22.0,0.09090909090909091,28.0,0.11570247933884298,2.0,0.008264462809917356,2.0,0.008264462809917356,0.0,0.0,2.0,11.0,2.0,0.0
fortigate,FGT60ETK19099WM0,2025-10-03,34560.0,34560.0,136.0,89065352.0,654892.2941176471,12.0,46.0,54.0,0.39705882352941174,4.0,0.029411764705882353,22.0,0.16176470588235295,16.0,0.11764705882352941,4.0,0.029411764705882353,0.0,0.0,2.0,7.0,2.0,0.0
fortigate,FGT60ETK19099WM0,2025-10-04,34556.0,34556.0,152.0,10599510.0,69733.61842105263,13.0,37.0,80.0,0.5263157894736842,20.0,0.13157894736842105,12.0,0.07894736842105263,14.0,0.09210526315789473,8.0,0.05263157894736842,0.0,0.0,2.0,9.0,2.0,0.0
fortigate,FGT60ETK19099WM0,2025-10-05,34560.0,34560.0,298.0,10239996.0,34362.402684563756,14.0,44.0,186.0,0.6241610738255033,54.0,0.18120805369127516,20.0,0.06711409395973154,4.0,0.013422818791946308,12.0,0.040268456375838924,0.0,0.0,3.0,17.0,2.0,1.0
fortigate,FGT60ETK19099WM0,2025-10-06,34556.0,34556.0,118.0,7861015274.0,66618773.50847457,10.0,35.0,74.0,0.6271186440677966,6.0,0.05084745762711865,8.0,0.06779661016949153,8.0,0.06779661016949153,8.0,0.06779661016949153,0.0,0.0,2.0,6.0,2.0,0.0
fortigate,FGT60ETK19099WM0,2025-10-07,34560.0,34560.0,324.0,45868276.0,141568.75308641975,16.0,98.0,116.0,0.35802469135802467,32.0,0.09876543209876543,42.0,0.12962962962962962,8.0,0.024691358024691357,12.0,0.037037037037037035,0.0,0.0,2.0,13.0,2.0,0.0
fortigate,FGT60ETK19099WM0,2025-10-08,34556.0,34556.0,236.0,203074928.0,860486.9830508474,17.0,55.0,132.0,0.559322033898305,34.0,0.1440677966101695,28.0,0.11864406779661017,4.0,0.01694915254237288,0.0,0.0,0.0,0.0,2.0,13.0,2.0,1.0
fortigate,FGT60ETK19099WM0,2025-10-09,34560.0,34560.0,140.0,57809926.0,412928.04285714286,13.0,33.0,74.0,0.5285714285714286,40.0,0.2857142857142857,2.0,0.014285714285714285,6.0,0.04285714285714286,0.0,0.0,0.0,0.0,3.0,14.0,2.0,1.0
fortigate,FGT60ETK19099WM0,2025-10-10,34556.0,34556.0,152.0,13083610.0,86076.38157894737,14.0,31.0,34.0,0.2236842105263158,58.0,0.3815789473684211,6.0,0.039473684210526314,6.0,0.039473684210526314,0.0,0.0,0.0,0.0,2.0,16.0,2.0,1.0
fortigate,FGT60ETK19099WM0,2025-10-11,34560.0,34560.0,250.0,43985836.0,175943.344,15.0,68.0,78.0,0.312,42.0,0.168,92.0,0.368,6.0,0.024,0.0,0.0,0.0,0.0,2.0,9.0,2.0,1.0
fortigate,FGT60ETK19099WM0,2025-10-12,34556.0,34556.0,134.0,90967596.0,678862.6567164179,10.0,36.0,62.0,0.4626865671641791,22.0,0.16417910447761194,18.0,0.13432835820895522,0.0,0.0,0.0,0.0,0.0,0.0,3.0,10.0,2.0,1.0
fortigate,FGT60ETK19099WM0,2025-10-13,34560.0,34560.0,278.0,79861748396.0,287272476.2446043,14.0,54.0,144.0,0.5179856115107914,46.0,0.16546762589928057,34.0,0.1223021582733813,8.0,0.02877697841726619,0.0,0.0,0.0,0.0,2.0,13.0,2.0,0.0
fortigate,FGT60ETK19099WM0,2025-10-14,34556.0,34556.0,156.0,57498284206.0,368578744.9102564,13.0,32.0,48.0,0.3076923076923077,60.0,0.38461538461538464,16.0,0.10256410256410256,2.0,0.01282051282051282,0.0,0.0,0.0,0.0,2.0,11.0,2.0,0.0
fortigate,FGT60ETK19099WM0,2025-10-15,34556.0,34556.0,118.0,31713024794.0,268754447.40677965,14.0,36.0,32.0,0.2711864406779661,18.0,0.15254237288135594,28.0,0.23728813559322035,8.0,0.06779661016949153,0.0,0.0,0.0,0.0,3.0,9.0,2.0,1.0
fortigate,FGT60ETK19099WM0,2025-10-16,34560.0,34560.0,210.0,5150362.0,24525.533333333333,15.0,69.0,142.0,0.6761904761904762,12.0,0.05714285714285714,28.0,0.13333333333333333,6.0,0.02857142857142857,0.0,0.0,0.0,0.0,2.0,10.0,2.0,0.0
fortigate,FGT60ETK19099WM0,2025-10-17,34556.0,34556.0,164.0,8888170.0,54196.15853658537,16.0,49.0,80.0,0.4878048780487805,20.0,0.12195121951219512,16.0,0.0975609756097561,6.0,0.036585365853658534,10.0,0.06097560975609756,0.0,0.0,3.0,13.0,2.0,1.0
fortigate,FGT60ETK19099WM0,2025-10-18,34560.0,34560.0,226.0,43952648976.0,194480747.68141592,15.0,54.0,120.0,0.5309734513274337,26.0,0.11504424778761062,46.0,0.20353982300884957,12.0,0.05309734513274336,0.0,0.0,0.0,0.0,3.0,12.0,2.0,0.0
fortigate,FGT60ETK19099WM0,2025-10-19,51834.0,51834.0,255.0,139578143580.0,547365268.9411764,9.0,32.0,153.0,0.6,12.0,0.047058823529411764,30.0,0.11764705882352941,15.0,0.058823529411764705,0.0,0.0,0.0,0.0,2.0,7.0,2.0,1.0
fortigate,FGT60ETK19099WM0,2025-10-20,51840.0,51840.0,183.0,70298002410.0,384142089.6721311,12.0,30.0,57.0,0.3114754098360656,27.0,0.14754098360655737,27.0,0.14754098360655737,12.0,0.06557377049180328,6.0,0.03278688524590164,0.0,0.0,2.0,8.0,2.0,0.0
fortigate,FGT60ETK19099WM0,2025-10-21,29226.0,29226.0,173.0,593401081.0,3430064.052023121,16.0,40.0,78.0,0.4508670520231214,24.0,0.13872832369942195,24.0,0.13872832369942195,9.0,0.05202312138728324,3.0,0.017341040462427744,0.0,0.0,2.0,11.0,2.0,1.0
fortigate,FGT80FTK22063366,2025-09-21,34556.0,34556.0,2182.0,3192668864.0,1463184.6306141154,70.0,283.0,608.0,0.27864344637946836,0.0,0.0,258.0,0.11824014665444546,130.0,0.05957836846929423,0.0,0.0,834.0,0.38221814848762603,1.0,10.0,1.0,0.0
fortigate,FGT80FTK22063366,2025-09-22,34560.0,34560.0,1826.0,3214529754.0,1760421.552026287,68.0,255.0,568.0,0.31106243154435925,0.0,0.0,170.0,0.09309967141292443,146.0,0.07995618838992333,0.0,0.0,656.0,0.3592552026286966,1.0,12.0,1.0,0.0
fortigate,FGT80FTK22063366,2025-09-23,34556.0,34556.0,2524.0,1607765246.0,636990.9849445325,69.0,332.0,630.0,0.24960380348652933,0.0,0.0,234.0,0.09270998415213946,134.0,0.05309033280507131,0.0,0.0,1004.0,0.3977812995245642,1.0,9.0,1.0,0.0
fortigate,FGT80FTK22063366,2025-09-24,34560.0,34560.0,1598.0,1108517186.0,693690.354192741,65.0,264.0,512.0,0.32040050062578224,0.0,0.0,172.0,0.10763454317897372,130.0,0.08135168961201501,2.0,0.0012515644555694619,538.0,0.33667083854818525,1.0,6.0,1.0,0.0
fortigate,FGT80FTK22063366,2025-09-25,34556.0,34556.0,1708.0,1614031286.0,944983.1885245901,68.0,265.0,528.0,0.3091334894613583,0.0,0.0,186.0,0.10889929742388758,102.0,0.059718969555035126,0.0,0.0,628.0,0.36768149882903983,1.0,12.0,1.0,0.0
fortigate,FGT80FTK22063366,2025-09-26,34560.0,34560.0,1632.0,1282176156.0,785647.1544117647,69.0,254.0,460.0,0.2818627450980392,0.0,0.0,206.0,0.12622549019607843,146.0,0.08946078431372549,0.0,0.0,568.0,0.3480392156862745,1.0,11.0,1.0,0.0
fortigate,FGT80FTK22063366,2025-09-27,34560.0,34560.0,1614.0,1720351320.0,1065893.0111524165,64.0,266.0,602.0,0.37298636926889717,0.0,0.0,160.0,0.09913258983890955,90.0,0.055762081784386616,0.0,0.0,512.0,0.31722428748451054,1.0,9.0,1.0,0.0
fortigate,FGT80FTK22063366,2025-09-28,34556.0,34556.0,1972.0,2943541968.0,1492668.340770791,72.0,299.0,682.0,0.345841784989858,0.0,0.0,240.0,0.12170385395537525,198.0,0.10040567951318459,0.0,0.0,592.0,0.3002028397565923,1.0,13.0,1.0,0.0
fortigate,FGT80FTK22063366,2025-09-29,34560.0,34560.0,1820.0,2304389864.0,1266148.276923077,67.0,268.0,638.0,0.3505494505494505,0.0,0.0,202.0,0.11098901098901098,112.0,0.06153846153846154,0.0,0.0,578.0,0.31758241758241756,1.0,12.0,1.0,0.0
fortigate,FGT80FTK22063366,2025-09-30,34556.0,34556.0,1642.0,1217625768.0,741550.4068209501,63.0,289.0,490.0,0.2984165651644336,0.0,0.0,152.0,0.0925700365408039,146.0,0.08891595615103533,0.0,0.0,584.0,0.3556638246041413,1.0,9.0,1.0,0.0
fortigate,FGT80FTK22063366,2025-10-01,34560.0,34560.0,1576.0,2718592548.0,1724995.271573604,67.0,268.0,522.0,0.33121827411167515,0.0,0.0,132.0,0.08375634517766498,68.0,0.04314720812182741,0.0,0.0,586.0,0.37182741116751267,1.0,12.0,1.0,0.0
fortigate,FGT80FTK22063366,2025-10-02,34556.0,34556.0,1870.0,1917660562.0,1025486.9315508021,64.0,285.0,520.0,0.27807486631016043,0.0,0.0,204.0,0.10909090909090909,136.0,0.07272727272727272,4.0,0.0021390374331550803,680.0,0.36363636363636365,1.0,12.0,1.0,0.0
fortigate,FGT80FTK22063366,2025-10-03,34560.0,34560.0,1522.0,1094265162.0,718965.2838370565,64.0,244.0,492.0,0.3232588699080158,0.0,0.0,170.0,0.1116951379763469,84.0,0.05519053876478318,0.0,0.0,592.0,0.38896189224704336,1.0,10.0,1.0,0.0
fortigate,FGT80FTK22063366,2025-10-04,34556.0,34556.0,2230.0,3018299330.0,1353497.457399103,70.0,335.0,624.0,0.27982062780269057,0.0,0.0,258.0,0.11569506726457399,166.0,0.07443946188340807,4.0,0.0017937219730941704,914.0,0.4098654708520179,1.0,11.0,1.0,0.0
fortigate,FGT80FTK22063366,2025-10-05,34560.0,34560.0,2070.0,4195364828.0,2026746.2937198067,70.0,298.0,638.0,0.30821256038647343,0.0,0.0,284.0,0.13719806763285025,114.0,0.05507246376811594,0.0,0.0,758.0,0.36618357487922704,1.0,12.0,1.0,0.0
fortigate,FGT80FTK22063366,2025-10-06,34556.0,34556.0,1648.0,2808529538.0,1704204.8167475727,65.0,220.0,534.0,0.32402912621359226,0.0,0.0,200.0,0.12135922330097088,120.0,0.07281553398058252,0.0,0.0,578.0,0.35072815533980584,1.0,9.0,1.0,0.0
fortigate,FGT80FTK22063366,2025-10-07,34560.0,34560.0,1714.0,2640813850.0,1540731.5344224037,65.0,243.0,604.0,0.352392065344224,0.0,0.0,204.0,0.11901983663943991,98.0,0.057176196032672114,0.0,0.0,568.0,0.3313885647607935,1.0,11.0,1.0,0.0
fortigate,FGT80FTK22063366,2025-10-08,34556.0,34556.0,1506.0,2131389572.0,1415265.3200531208,69.0,213.0,526.0,0.34926958831341304,0.0,0.0,186.0,0.12350597609561753,156.0,0.10358565737051793,0.0,0.0,438.0,0.2908366533864542,1.0,11.0,1.0,0.0
fortigate,FGT80FTK22063366,2025-10-09,34560.0,34560.0,1680.0,2047979222.0,1219035.2511904761,66.0,262.0,560.0,0.3333333333333333,0.0,0.0,168.0,0.1,120.0,0.07142857142857142,0.0,0.0,582.0,0.3464285714285714,1.0,11.0,1.0,0.0
fortigate,FGT80FTK22063366,2025-10-10,34556.0,34556.0,1608.0,2101848130.0,1307119.4838308457,65.0,259.0,572.0,0.35572139303482586,0.0,0.0,150.0,0.09328358208955224,112.0,0.06965174129353234,0.0,0.0,594.0,0.3694029850746269,1.0,12.0,1.0,0.0
fortigate,FGT80FTK22063366,2025-10-11,34560.0,34560.0,1786.0,1707202690.0,955880.5655095185,60.0,201.0,530.0,0.2967525195968645,0.0,0.0,334.0,0.187010078387458,72.0,0.040313549832026875,2.0,0.0011198208286674132,646.0,0.3617021276595745,1.0,9.0,1.0,0.0
fortigate,FGT80FTK22063366,2025-10-12,34556.0,34556.0,3068.0,4315869954.0,1406737.2731421122,72.0,319.0,828.0,0.26988265971316816,0.0,0.0,488.0,0.1590612777053455,222.0,0.07235984354628422,0.0,0.0,1200.0,0.39113428943937417,1.0,10.0,1.0,0.0
fortigate,FGT80FTK22063366,2025-10-13,34560.0,34560.0,2358.0,3925771608.0,1664873.455470738,66.0,253.0,702.0,0.29770992366412213,0.0,0.0,482.0,0.20441051738761662,84.0,0.035623409669211195,0.0,0.0,842.0,0.3570822731128075,1.0,10.0,1.0,0.0
fortigate,FGT80FTK22063366,2025-10-14,34556.0,34556.0,2110.0,4819175978.0,2283969.6578199053,63.0,300.0,606.0,0.28720379146919434,0.0,0.0,296.0,0.14028436018957346,136.0,0.06445497630331753,0.0,0.0,834.0,0.395260663507109,1.0,11.0,1.0,0.0
fortigate,FGT80FTK22063366,2025-10-15,34556.0,34556.0,2300.0,3080933346.0,1339536.2373913045,64.0,238.0,516.0,0.22434782608695653,0.0,0.0,414.0,0.18,112.0,0.04869565217391304,0.0,0.0,958.0,0.4165217391304348,1.0,10.0,1.0,0.0
fortigate,FGT80FTK22063366,2025-10-16,34560.0,34560.0,2134.0,600474004.0,281384.2567947516,66.0,240.0,510.0,0.23898781630740393,0.0,0.0,396.0,0.18556701030927836,100.0,0.046860356138706656,0.0,0.0,806.0,0.3776944704779756,1.0,13.0,1.0,0.0
fortigate,FGT80FTK22063366,2025-10-17,34556.0,34556.0,1966.0,2112087606.0,1074307.022380468,61.0,257.0,522.0,0.26551373346897256,0.0,0.0,362.0,0.18413021363173956,104.0,0.052899287894201424,0.0,0.0,732.0,0.3723296032553408,1.0,9.0,1.0,0.0
fortigate,FGT80FTK22063366,2025-10-18,34560.0,34560.0,2460.0,1300362422.0,528602.6105691057,71.0,275.0,630.0,0.25609756097560976,0.0,0.0,542.0,0.22032520325203253,116.0,0.04715447154471545,2.0,0.0008130081300813008,820.0,0.3333333333333333,1.0,11.0,1.0,0.0
fortigate,FGT80FTK22063366,2025-10-19,51834.0,51834.0,3252.0,2126052879.0,653767.7979704797,62.0,245.0,921.0,0.283210332103321,0.0,0.0,546.0,0.16789667896678967,198.0,0.06088560885608856,3.0,0.0009225092250922509,1194.0,0.3671586715867159,1.0,11.0,1.0,0.0
fortigate,FGT80FTK22063366,2025-10-20,51840.0,51840.0,3756.0,2872946976.0,764895.3610223642,70.0,242.0,1062.0,0.2827476038338658,0.0,0.0,852.0,0.2268370607028754,186.0,0.04952076677316294,0.0,0.0,1320.0,0.3514376996805112,1.0,11.0,1.0,0.0
fortigate,FGT80FTK22063366,2025-10-21,29226.0,29226.0,1361.0,1015559320.0,746186.1278471712,58.0,155.0,379.0,0.2784717119764879,0.0,0.0,261.0,0.19177075679647318,99.0,0.07274063188831742,0.0,0.0,437.0,0.32108743570903747,1.0,11.0,1.0,0.0
